Player ID,Player,Age,Team,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Fmb
480248.0,Lamar Miller,27.0,HOU,RB,14.0,14.0,35.0,25.0,163.0,6.5,1.0,8.0,34.3,16.0,1.8,11.6,71.4,4.7,1.0
,Pierre Garcon,32.0,SFO,WR,8.0,8.0,46.0,24.0,286.0,11.9,1.0,14.0,45.7,25.0,3.0,35.8,52.2,6.2,0.0
382341.0,Ryan Griffin,28.0,HOU,TE,14.0,11.0,43.0,24.0,305.0,12.7,0.0,15.0,46.5,47.0,1.7,21.8,55.8,7.1,0.0
515708.0,Tyler Higbee,25.0,LAR,TE,16.0,16.0,34.0,24.0,292.0,12.2,2.0,16.0,64.7,36.0,1.5,18.3,70.6,8.6,1.0
515471.0,Matt LaCosse,26.0,DEN,TE,15.0,5.0,37.0,24.0,250.0,10.4,1.0,11.0,51.4,44.0,1.6,16.7,64.9,6.8,0.0
498928.0,James O'Shaughnessy,26.0,JAX,TE,14.0,9.0,38.0,24.0,214.0,8.9,0.0,10.0,44.7,17.0,1.7,15.3,63.2,5.6,0.0
511615.0,DeVante Parker,25.0,MIA,WR,11.0,7.0,47.0,24.0,309.0,12.9,1.0,14.0,36.2,46.0,2.2,28.1,51.1,6.6,0.0
511854.0,Nick Boyle,25.0,BAL,TE,16.0,13.0,37.0,23.0,213.0,9.3,0.0,10.0,51.4,25.0,1.4,13.3,62.2,5.8,0.0
481791.0,Marquise Goodwin,28.0,SFO,WR,11.0,8.0,43.0,23.0,395.0,17.2,4.0,19.0,53.5,67.0,2.1,35.9,53.5,9.2,1.0
3134353.0,Tim Patrick,25.0,DEN,WR,16.0,4.0,41.0,23.0,315.0,13.7,1.0,15.0,43.9,26.0,1.4,19.7,56.1,7.7,2.0
534462.0,Damien Williams,26.0,KAN,RB,16.0,3.0,24.0,23.0,160.0,7.0,2.0,9.0,66.7,32.0,1.4,10.0,95.8,6.7,1.0
546845.0,Corey Clement,24.0,PHI,RB,11.0,0.0,25.0,22.0,192.0,8.7,0.0,10.0,56.0,23.0,2.0,17.5,88.0,7.7,4.0
532069.0,Jason Croom,24.0,BUF,TE,15.0,3.0,35.0,22.0,259.0,11.8,1.0,10.0,48.6,26.0,1.5,17.3,62.9,7.4,2.0
559752.0,Leonard Fournette,23.0,JAX,RB,8.0,8.0,26.0,22.0,185.0,8.4,1.0,10.0,50.0,31.0,2.8,23.1,84.6,7.1,0.0
3116164.0,Mike Gesicki,23.0,MIA,TE,16.0,7.0,32.0,22.0,202.0,9.2,0.0,9.0,46.9,27.0,1.4,12.6,68.8,6.3,1.0
383847.0,Latavius Murray,28.0,MIN,RB,16.0,6.0,26.0,22.0,141.0,6.4,0.0,7.0,42.3,16.0,1.4,8.8,84.6,5.4,0.0
546314.0,Demarcus Robinson,24.0,KAN,WR,16.0,5.0,33.0,22.0,288.0,13.1,4.0,12.0,54.5,89.0,1.4,18.0,66.7,8.7,0.0
237445.0,Charles Clay,29.0,BUF,TE,13.0,12.0,36.0,21.0,184.0,8.8,0.0,11.0,41.7,21.0,1.6,14.2,58.3,5.1,1.0
,Isaiah Crowell,25.0,NYJ,RB,13.0,6.0,28.0,21.0,152.0,7.2,0.0,7.0,46.4,21.0,1.6,11.7,75.0,5.4,0.0
514493.0,Jakeem Grant,26.0,MIA,WR,10.0,2.0,34.0,21.0,268.0,12.8,2.0,13.0,50.0,52.0,2.1,26.8,61.8,7.9,0.0
379061.0,Mark Ingram,29.0,NOR,RB,12.0,6.0,27.0,21.0,170.0,8.1,1.0,5.0,37.0,28.0,1.8,14.2,77.8,6.3,3.0
532092.0,Cordarrelle Patterson,27.0,NWE,WR,15.0,5.0,28.0,21.0,247.0,11.8,3.0,11.0,50.0,55.0,1.4,16.5,75.0,8.8,1.0
550330.0,John Ross,23.0,CIN,WR,13.0,10.0,58.0,21.0,210.0,10.0,7.0,13.0,25.9,39.0,1.6,16.2,36.2,3.6,0.0
3932442.0,Equanimeous St. Brown,22.0,GNB,WR,12.0,7.0,36.0,21.0,328.0,15.6,0.0,13.0,47.2,54.0,1.8,27.3,58.3,9.1,0.0
482565.0,Levine Toilolo,27.0,DET,TE,16.0,10.0,24.0,21.0,263.0,12.5,1.0,15.0,75.0,39.0,1.3,16.4,87.5,11.0,0.0
3115913.0,Geronimo Allison,24.0,GNB,WR,5.0,4.0,30.0,20.0,303.0,15.2,2.0,11.0,56.7,64.0,4.0,60.6,66.7,10.1,1.0
550025.0,Peyton Barber,24.0,TAM,RB,16.0,16.0,29.0,20.0,92.0,4.6,1.0,4.0,34.5,10.0,1.3,5.8,69.0,3.2,1.0
504163.0,Alfred Blue,27.0,HOU,RB,16.0,2.0,27.0,20.0,154.0,7.7,0.0,4.0,48.1,28.0,1.3,9.6,74.1,5.7,0.0
3919596.0,Chris Carson,24.0,SEA,RB,14.0,14.0,24.0,20.0,163.0,8.2,0.0,7.0,50.0,27.0,1.4,11.6,83.3,6.8,3.0
3128720.0,Nick Chubb,23.0,CLE,RB,16.0,9.0,29.0,20.0,149.0,7.5,2.0,5.0,41.4,24.0,1.3,9.3,69.0,5.1,0.0
3119195.0,Chase Edmonds,22.0,ARI,RB,16.0,0.0,23.0,20.0,103.0,5.2,0.0,5.0,39.1,13.0,1.3,6.4,87.0,4.5,1.0
534809.0,Alex Erickson,26.0,CIN,WR,16.0,6.0,29.0,20.0,167.0,8.4,0.0,7.0,44.8,28.0,1.3,10.4,69.0,5.8,1.0
552904.0,Jordan Howard,24.0,CHI,RB,16.0,15.0,26.0,20.0,145.0,7.3,0.0,7.0,42.3,18.0,1.3,9.1,76.9,5.6,2.0
501138.0,Allen Hurns,27.0,DAL,WR,16.0,7.0,35.0,20.0,295.0,14.8,2.0,11.0,54.3,49.0,1.3,18.4,57.1,8.4,1.0
,Jordan Matthews,26.0,PHI,WR,14.0,3.0,28.0,20.0,300.0,15.0,2.0,14.0,57.1,56.0,1.4,21.4,71.4,10.7,0.0
161717.0,Adrian Peterson,33.0,WAS,RB,16.0,16.0,26.0,20.0,208.0,10.4,1.0,9.0,50.0,52.0,1.3,13.0,76.9,8.0,3.0
505345.0,Paul Richardson,26.0,WAS,WR,7.0,4.0,35.0,20.0,262.0,13.1,2.0,12.0,48.6,46.0,2.9,37.4,57.1,7.5,0.0
551279.0,Jonnu Smith,23.0,TEN,TE,13.0,12.0,30.0,20.0,258.0,12.9,3.0,10.0,56.7,61.0,1.5,19.8,66.7,8.6,1.0
,Jordan Thomas,22.0,HOU,TE,16.0,10.0,27.0,20.0,215.0,10.8,4.0,12.0,55.6,39.0,1.3,13.4,74.1,8.0,0.0
504167.0,Spencer Ware,27.0,KAN,RB,13.0,2.0,23.0,20.0,224.0,11.2,0.0,9.0,56.5,31.0,1.5,17.2,87.0,9.7,0.0
512321.0,Martavis Bryant,27.0,OAK,WR,8.0,2.0,27.0,19.0,266.0,14.0,0.0,10.0,59.3,47.0,2.4,33.3,70.4,9.9,1.0
,Anthony Firkser,23.0,TEN,FB,12.0,0.0,20.0,19.0,225.0,11.8,1.0,11.0,75.0,28.0,1.6,18.8,95.0,11.3,0.0
183565.0,Virgil Green,30.0,LAC,TE,16.0,16.0,27.0,19.0,210.0,11.1,1.0,10.0,59.3,26.0,1.2,13.1,70.4,7.8,0.0
,T.J. Jones,26.0,DET,WR,15.0,3.0,26.0,19.0,190.0,10.0,2.0,10.0,61.5,26.0,1.3,12.7,73.1,7.3,0.0
188088.0,Lance Kendricks,30.0,GNB,TE,16.0,3.0,25.0,19.0,170.0,8.9,1.0,9.0,64.0,22.0,1.2,10.6,76.0,6.8,0.0
545809.0,Elijah McGuire,24.0,NYJ,RB,8.0,3.0,31.0,19.0,193.0,10.2,1.0,10.0,51.6,20.0,2.4,24.1,61.3,6.2,2.0
,Chris Moore,25.0,BAL,WR,16.0,0.0,25.0,19.0,196.0,10.3,1.0,8.0,48.0,30.0,1.2,12.3,76.0,7.8,0.0
3122168.0,Trent Sherfield,22.0,ARI,WR,13.0,2.0,28.0,19.0,210.0,11.1,1.0,11.0,57.1,21.0,1.5,16.2,67.9,7.5,0.0
232567.0,Doug Martin,29.0,OAK,RB,16.0,9.0,24.0,18.0,116.0,6.4,0.0,6.0,41.7,23.0,1.1,7.3,75.0,4.8,3.0
3128724.0,Isaiah McKenzie,23.0,BUF,WR,7.0,1.0,30.0,18.0,179.0,9.9,0.0,10.0,46.7,23.0,2.6,25.6,60.0,6.0,2.0
3128452.0,Jordan Akins,26.0,HOU,TE,16.0,6.0,25.0,17.0,225.0,13.2,0.0,11.0,52.0,28.0,1.1,14.1,68.0,9.0,0.0
,Trenton Cannon,24.0,NYJ,RB,16.0,0.0,25.0,17.0,144.0,8.5,0.0,4.0,40.0,35.0,1.1,9.0,68.0,5.8,0.0
156844.0,Ted Ginn Jr.,33.0,NOR,WR,5.0,3.0,30.0,17.0,209.0,12.3,2.0,10.0,50.0,42.0,3.4,41.8,56.7,7.0,1.0
3139605.0,Marlon Mack,22.0,IND,RB,12.0,10.0,26.0,17.0,103.0,6.1,1.0,3.0,50.0,29.0,1.4,8.6,65.4,4.0,2.0
238159.0,Aldrick Robinson,30.0,MIN,WR,14.0,0.0,35.0,17.0,231.0,13.6,5.0,12.0,48.6,40.0,1.2,16.5,48.6,6.6,0.0
236807.0,Torrey Smith,29.0,CAR,WR,11.0,6.0,31.0,17.0,190.0,11.2,2.0,12.0,48.4,35.0,1.5,17.3,54.8,6.1,0.0
554568.0,Chad Williams,24.0,ARI,WR,10.0,7.0,46.0,17.0,171.0,10.1,1.0,9.0,30.4,22.0,1.7,17.1,37.0,3.7,0.0
,Bennie Fowler,27.0,NYG,WR,10.0,5.0,27.0,16.0,199.0,12.4,1.0,11.0,44.4,26.0,1.6,19.9,59.3,7.4,1.0
,Josh Hill,28.0,NOR,TE,16.0,11.0,24.0,16.0,185.0,11.6,1.0,11.0,58.3,23.0,1.0,11.6,66.7,7.7,0.0
531670.0,Breshad Perriman,25.0,CLE,WR,10.0,2.0,25.0,16.0,340.0,21.3,2.0,13.0,56.0,66.0,1.6,34.0,64.0,13.6,0.0
481457.0,James Washington,22.0,PIT,WR,14.0,6.0,38.0,16.0,217.0,13.6,1.0,11.0,42.1,47.0,1.1,15.5,42.1,5.7,0.0
550016.0,Jordan Wilkins,24.0,IND,RB,16.0,3.0,17.0,16.0,85.0,5.3,0.0,2.0,64.7,17.0,1.0,5.3,94.1,5.0,2.0
530747.0,Maxx Williams,24.0,BAL,TE,13.0,6.0,17.0,16.0,143.0,8.9,1.0,7.0,58.8,25.0,1.2,11.0,94.1,8.4,0.0
547253.0,Marcell Ateman,24.0,OAK,WR,7.0,6.0,31.0,15.0,154.0,10.3,1.0,7.0,35.5,32.0,2.1,22.0,48.4,5.0,0.0
547203.0,Alex Collins,24.0,BAL,RB,10.0,10.0,21.0,15.0,105.0,7.0,1.0,6.0,52.4,24.0,1.5,10.5,71.4,5.0,3.0
483387.0,Tyler Eifert,28.0,CIN,TE,4.0,2.0,19.0,15.0,179.0,11.9,1.0,10.0,63.2,29.0,3.8,44.8,78.9,9.4,0.0
232295.0,Derrick Henry,24.0,TEN,RB,16.0,12.0,18.0,15.0,99.0,6.6,0.0,4.0,44.4,21.0,0.9,6.2,83.3,5.5,1.0
,Justin Jackson,22.0,LAC,RB,13.0,1.0,19.0,15.0,135.0,9.0,0.0,5.0,47.4,19.0,1.2,10.4,78.9,7.1,0.0
163361.0,Marshawn Lynch,32.0,OAK,RB,6.0,6.0,20.0,15.0,84.0,5.6,0.0,6.0,40.0,17.0,2.5,14.0,75.0,4.2,0.0
119948.0,Darren Sproles,35.0,PHI,RB,6.0,2.0,23.0,15.0,160.0,10.7,2.0,6.0,34.8,37.0,2.5,26.7,65.2,7.0,0.0
189985.0,Luke Stocker,30.0,TEN,TE,16.0,11.0,21.0,15.0,165.0,11.0,2.0,10.0,57.1,31.0,0.9,10.3,71.4,7.9,0.0
500361.0,Josh Bellamy,29.0,CHI,WR,16.0,2.0,25.0,14.0,117.0,8.4,1.0,8.0,48.0,20.0,0.9,7.3,56.0,4.7,0.0
381461.0,Jaron Brown,28.0,SEA,WR,16.0,2.0,19.0,14.0,166.0,11.9,5.0,9.0,63.2,45.0,0.9,10.4,73.7,8.7,0.0
481556.0,Rex Burkhead,28.0,NWE,RB,8.0,4.0,20.0,14.0,131.0,9.4,1.0,4.0,55.0,25.0,1.8,16.4,70.0,6.6,2.0
,DJ Chark,22.0,JAX,WR,11.0,0.0,32.0,14.0,174.0,12.4,0.0,6.0,40.6,38.0,1.3,15.8,43.8,5.4,1.0
3122672.0,Royce Freeman,22.0,DEN,RB,14.0,8.0,20.0,14.0,72.0,5.1,0.0,2.0,45.0,9.0,1.0,5.1,70.0,3.6,1.0
546633.0,Wayne Gallman,24.0,NYG,RB,15.0,1.0,22.0,14.0,89.0,6.4,0.0,5.0,31.8,21.0,0.9,5.9,63.6,4.0,2.0
505407.0,Justin Hardy,27.0,ATL,WR,16.0,0.0,22.0,14.0,133.0,9.5,2.0,8.0,59.1,19.0,0.9,8.3,63.6,6.0,1.0
546740.0,Jordan Leggett,23.0,NYJ,TE,15.0,4.0,24.0,14.0,114.0,8.1,1.0,6.0,54.2,16.0,0.9,7.6,58.3,4.8,0.0
536197.0,Cody Core,24.0,CIN,WR,14.0,3.0,28.0,13.0,160.0,12.3,1.0,7.0,42.9,30.0,0.9,11.4,46.4,5.7,0.0
3924365.0,Hayden Hurst,25.0,BAL,TE,12.0,0.0,23.0,13.0,163.0,12.5,1.0,8.0,39.1,32.0,1.1,13.6,56.5,7.1,0.0
189077.0,Chris Ivory,30.0,BUF,RB,13.0,1.0,21.0,13.0,205.0,15.8,0.0,7.0,47.6,55.0,1.0,15.8,61.9,9.8,1.0
547197.0,Keith Kirkwood,24.0,NOR,WR,8.0,1.0,21.0,13.0,209.0,16.1,2.0,10.0,57.1,42.0,1.6,26.1,61.9,10.0,0.0
3895857.0,Damion Ratley,23.0,CLE,WR,13.0,3.0,20.0,13.0,144.0,11.1,0.0,5.0,55.0,27.0,1.0,11.1,65.0,7.2,0.0
383454.0,Luke Willson,28.0,DET,TE,14.0,8.0,19.0,13.0,87.0,6.7,0.0,5.0,52.6,13.0,0.9,6.2,68.4,4.6,0.0
,Dan Arnold,23.0,NOR,WR,10.0,1.0,19.0,12.0,150.0,12.5,1.0,9.0,57.9,25.0,1.2,15.0,63.2,7.9,1.0
382156.0,Travis Benjamin,29.0,LAC,WR,12.0,3.0,24.0,12.0,186.0,15.5,1.0,9.0,37.5,46.0,1.0,15.5,50.0,7.8,0.0
,James Develin,30.0,NWE,FB,16.0,8.0,17.0,12.0,61.0,5.1,0.0,3.0,35.3,11.0,0.8,3.8,70.6,3.6,0.0
173396.0,Ed Dickson,31.0,SEA,TE,10.0,1.0,13.0,12.0,143.0,11.9,3.0,6.0,76.9,42.0,1.2,14.3,92.3,11.0,0.0
120142.0,Frank Gore,35.0,MIA,RB,14.0,14.0,16.0,12.0,124.0,10.3,1.0,8.0,68.8,24.0,0.9,8.9,75.0,7.8,1.0
,Demetrius Harris,27.0,KAN,TE,15.0,3.0,25.0,12.0,164.0,13.7,3.0,9.0,40.0,35.0,0.8,10.9,48.0,6.6,0.0
176392.0,Brandon LaFell,32.0,OAK,WR,6.0,5.0,16.0,12.0,135.0,11.3,2.0,9.0,56.3,24.0,2.0,22.5,75.0,8.4,0.0
511635.0,Eli Rogers,26.0,PIT,WR,3.0,3.0,14.0,12.0,79.0,6.6,0.0,5.0,64.3,17.0,4.0,26.3,85.7,5.6,1.0
3117256.0,Dalton Schultz,22.0,DAL,TE,11.0,7.0,17.0,12.0,116.0,9.7,0.0,6.0,64.7,17.0,1.1,10.5,70.6,6.8,0.0
480239.0,Logan Thomas,27.0,BUF,TE,12.0,3.0,17.0,12.0,77.0,6.4,0.0,3.0,41.2,24.0,1.0,6.4,70.6,4.5,0.0
,Jeff Wilson,23.0,SFO,RB,6.0,2.0,15.0,12.0,98.0,8.2,0.0,5.0,53.3,24.0,2.0,16.3,80.0,6.5,3.0
,Darren Fells,32.0,CLE,TE,16.0,11.0,12.0,11.0,117.0,10.6,3.0,6.0,83.3,49.0,0.7,7.3,91.7,9.8,0.0
,C.J. Ham,25.0,MIN,RB,15.0,2.0,15.0,11.0,85.0,7.7,0.0,4.0,53.3,17.0,0.7,5.7,73.3,5.7,0.0
511362.0,Darius Jennings,26.0,TEN,WR,16.0,0.0,15.0,11.0,101.0,9.2,0.0,2.0,60.0,36.0,0.7,6.3,73.3,6.7,0.0
,Andy Jones,24.0,DET,WR,8.0,3.0,24.0,11.0,80.0,7.3,1.0,6.0,45.8,15.0,1.4,10.0,45.8,3.3,0.0
513025.0,Cody Latimer,26.0,NYG,WR,6.0,2.0,16.0,11.0,190.0,17.3,1.0,6.0,50.0,39.0,1.8,31.7,68.8,11.9,0.0
,Brandon Marshall,34.0,SEA,WR,7.0,2.0,23.0,11.0,136.0,12.4,1.0,7.0,34.8,27.0,1.6,19.4,47.8,5.9,0.0
,Marcus Murphy,27.0,BUF,RB,11.0,1.0,19.0,11.0,26.0,2.4,0.0,2.0,21.1,8.0,1.0,2.4,57.9,1.4,1.0
238691.0,Bilal Powell,30.0,NYJ,RB,7.0,7.0,18.0,11.0,110.0,10.0,1.0,3.0,33.3,28.0,1.6,15.7,61.1,6.1,2.0
559559.0,Brandon Powell,23.0,DET,WR,6.0,1.0,17.0,11.0,129.0,11.7,0.0,6.0,52.9,41.0,1.8,21.5,64.7,7.6,0.0
513064.0,Austin Seferian-Jenkins,26.0,JAX,TE,5.0,5.0,19.0,11.0,90.0,8.2,1.0,6.0,36.8,21.0,2.2,18.0,57.9,4.7,0.0
378483.0,LeGarrette Blount,32.0,DET,RB,16.0,8.0,15.0,10.0,67.0,6.7,0.0,4.0,40.0,23.0,0.6,4.2,66.7,4.5,2.0
3932935.0,Deontay Burnett,21.0,NYJ,WR,5.0,1.0,15.0,10.0,143.0,14.3,0.0,7.0,53.3,29.0,2.0,28.6,66.7,9.5,0.0
379067.0,Michael Floyd,29.0,WAS,WR,13.0,3.0,24.0,10.0,100.0,10.0,1.0,5.0,37.5,20.0,0.8,7.7,41.7,4.2,0.0
513050.0,Marvin Hall,25.0,ATL,WR,16.0,0.0,19.0,10.0,149.0,14.9,1.0,5.0,42.1,47.0,0.6,9.3,52.6,7.8,0.0
241677.0,Niles Paul,29.0,JAX,WR,6.0,1.0,13.0,10.0,98.0,9.8,0.0,5.0,53.8,22.0,1.7,16.3,76.9,7.5,0.0
186392.0,Andre Roberts,30.0,NYJ,WR,16.0,1.0,17.0,10.0,79.0,7.9,1.0,4.0,29.4,20.0,0.6,4.9,58.8,4.6,3.0
480205.0,Russell Shepard,28.0,NYG,WR,12.0,0.0,19.0,10.0,188.0,18.8,2.0,7.0,47.4,49.0,0.8,15.7,52.6,9.9,0.0
170128.0,Lee Smith,31.0,OAK,TE,16.0,4.0,11.0,10.0,73.0,7.3,3.0,5.0,90.9,30.0,0.6,4.6,90.9,6.6,0.0
3128774.0,Kalen Ballage,23.0,MIA,RB,12.0,0.0,11.0,9.0,56.0,6.2,0.0,2.0,45.5,31.0,0.8,4.7,81.8,5.1,1.0
533308.0,Austin Carr,25.0,NOR,WR,14.0,2.0,14.0,9.0,97.0,10.8,2.0,5.0,50.0,25.0,0.6,6.9,64.3,6.9,0.0
504030.0,Corey Grant,27.0,JAX,RB,5.0,1.0,12.0,9.0,67.0,7.4,0.0,5.0,50.0,16.0,1.8,13.4,75.0,5.6,0.0
188942.0,Jermaine Gresham,30.0,ARI,TE,13.0,11.0,12.0,9.0,94.0,10.4,0.0,6.0,58.3,26.0,0.7,7.2,75.0,7.8,1.0
3126246.0,Dontrell Hilliard,23.0,CLE,RB,11.0,0.0,10.0,9.0,105.0,11.7,0.0,4.0,60.0,24.0,0.8,9.5,90.0,10.5,0.0
3122899.0,Richie James,23.0,SFO,WR,13.0,2.0,14.0,9.0,130.0,14.4,1.0,4.0,50.0,53.0,0.7,10.0,64.3,9.3,2.0
381075.0,Cameron Meredith,26.0,NOR,WR,6.0,1.0,10.0,9.0,114.0,12.7,1.0,4.0,50.0,46.0,1.5,19.0,90.0,11.4,1.0
175602.0,Logan Paulsen,31.0,ATL,TE,15.0,10.0,9.0,9.0,91.0,10.1,1.0,6.0,88.9,19.0,0.6,6.1,100.0,10.1,0.0
3139925.0,Rashaad Penny,22.0,SEA,RB,14.0,0.0,12.0,9.0,75.0,8.3,0.0,3.0,25.0,24.0,0.6,5.4,75.0,6.3,0.0
499085.0,MyCole Pruitt,26.0,TEN,TE,15.0,1.0,11.0,9.0,102.0,11.3,1.0,6.0,54.5,27.0,0.6,6.8,81.8,9.3,0.0
559753.0,Trey Quinn,23.0,WAS,WR,3.0,2.0,10.0,9.0,75.0,8.3,1.0,5.0,70.0,15.0,3.0,25.0,90.0,7.5,0.0
,Michael Roberts,24.0,DET,TE,8.0,2.0,20.0,9.0,100.0,11.1,3.0,5.0,30.0,29.0,1.1,12.5,45.0,5.0,0.0
,Scott Simonson,26.0,NYG,TE,16.0,4.0,14.0,9.0,86.0,9.6,1.0,6.0,57.1,24.0,0.6,5.4,64.3,6.1,0.0
162081.0,Rod Smith,26.0,DAL,RB,16.0,1.0,12.0,9.0,60.0,6.7,0.0,1.0,41.7,14.0,0.6,3.8,75.0,5.0,0.0
487982.0,Tavon Austin,28.0,DAL,WR,7.0,0.0,13.0,8.0,140.0,17.5,2.0,5.0,46.2,64.0,1.1,20.0,61.5,10.8,0.0
3139456.0,Cameron Batson,23.0,TEN,WR,11.0,2.0,11.0,8.0,82.0,10.3,0.0,5.0,63.6,26.0,0.7,7.5,72.7,7.5,1.0
501882.0,Blake Bell,27.0,JAX,TE,10.0,4.0,11.0,8.0,67.0,8.4,0.0,3.0,63.6,16.0,0.8,6.7,72.7,6.1,0.0
546731.0,Jake Butt,23.0,DEN,TE,3.0,3.0,13.0,8.0,85.0,10.6,0.0,4.0,30.8,22.0,2.7,28.3,61.5,6.5,0.0
3127292.0,Will Dissly,22.0,SEA,TE,4.0,4.0,14.0,8.0,156.0,19.5,2.0,5.0,50.0,66.0,2.0,39.0,57.1,11.1,0.0
533286.0,Andy Janovich,25.0,DEN,FB,16.0,7.0,10.0,8.0,112.0,14.0,1.0,5.0,60.0,32.0,0.5,7.0,80.0,11.2,0.0
505112.0,Jake Kumerow,26.0,GNB,WR,5.0,2.0,11.0,8.0,103.0,12.9,1.0,4.0,72.7,49.0,1.6,20.6,72.7,9.4,0.0
548045.0,Taquan Mizzell,25.0,CHI,RB,9.0,1.0,10.0,8.0,78.0,9.8,1.0,4.0,50.0,26.0,0.9,8.7,80.0,7.8,0.0
232857.0,Alfred Morris,30.0,SFO,RB,12.0,1.0,13.0,8.0,73.0,9.1,0.0,5.0,53.8,16.0,0.7,6.1,61.5,5.6,2.0
517377.0,Nick O'Leary,26.0,MIA,TE,12.0,7.0,10.0,8.0,86.0,10.8,1.0,6.0,80.0,19.0,0.7,7.2,80.0,8.6,0.0
517182.0,Elijhaa Penny,25.0,NYG,RB,14.0,3.0,9.0,8.0,50.0,6.3,0.0,1.0,55.6,16.0,0.6,3.6,88.9,5.6,0.0
237733.0,Anthony Sherman,30.0,KAN,RB,16.0,1.0,9.0,8.0,96.0,12.0,1.0,5.0,55.6,36.0,0.5,6.0,88.9,10.7,0.0
,Erik Swoope,26.0,IND,TE,7.0,2.0,10.0,8.0,87.0,10.9,3.0,5.0,70.0,26.0,1.1,12.4,80.0,8.7,0.0
500711.0,Eric Tomlinson,26.0,NYJ,TE,15.0,12.0,14.0,8.0,72.0,9.0,0.0,3.0,42.9,24.0,0.5,4.8,57.1,5.1,0.0
189254.0,Josh Adams,22.0,PHI,RB,14.0,5.0,13.0,7.0,58.0,8.3,0.0,3.0,38.5,13.0,0.5,4.1,53.8,4.5,1.0
,Mo Alie-Cox,25.0,IND,TE,9.0,1.0,13.0,7.0,133.0,19.0,2.0,6.0,46.2,34.0,0.8,14.8,53.8,10.2,0.0
,Antony Auclair,25.0,TAM,TE,16.0,10.0,8.0,7.0,48.0,6.9,0.0,1.0,75.0,12.0,0.4,3.0,87.5,6.0,0.0
,Derek Carrier,28.0,OAK,TE,16.0,2.0,12.0,7.0,67.0,9.6,1.0,3.0,50.0,23.0,0.4,4.2,58.3,5.6,0.0
3912550.0,Ronald Jones II,21.0,TAM,RB,9.0,0.0,9.0,7.0,33.0,4.7,0.0,2.0,22.2,15.0,0.8,3.7,77.8,3.7,0.0
545254.0,T.J. Logan,24.0,ARI,FB,10.0,0.0,7.0,7.0,37.0,5.3,0.0,1.0,14.3,17.0,0.7,3.7,100.0,5.3,0.0
3128721.0,Sony Michel,23.0,NWE,RB,13.0,8.0,11.0,7.0,50.0,7.1,0.0,3.0,45.5,13.0,0.5,3.8,63.6,4.5,1.0
,JJ Nelson,26.0,ARI,WR,14.0,2.0,19.0,7.0,64.0,9.1,0.0,4.0,26.3,17.0,0.5,4.6,36.8,3.4,0.0
506671.0,Zach Zenner,27.0,DET,RB,8.0,1.0,10.0,7.0,56.0,8.0,0.0,3.0,50.0,30.0,0.9,7.0,70.0,5.6,0.0
237347.0,Kamar Aiken,29.0,PHI,WR,5.0,1.0,7.0,6.0,53.0,8.8,0.0,2.0,28.6,18.0,1.2,10.6,85.7,7.6,0.0
481654.0,Tommy Bohanon,28.0,JAX,FB,16.0,6.0,9.0,6.0,41.0,6.8,0.0,1.0,66.7,12.0,0.4,2.6,66.7,4.6,0.0
531310.0,Kenneth Dixon,24.0,BAL,RB,6.0,0.0,7.0,6.0,51.0,8.5,0.0,2.0,57.1,21.0,1.0,8.5,85.7,7.3,2.0
559597.0,Russell Gage,22.0,ATL,WR,15.0,0.0,10.0,6.0,63.0,10.5,0.0,2.0,60.0,22.0,0.4,4.2,60.0,6.3,0.0
,Rashad Greene,26.0,JAX,WR,8.0,1.0,8.0,6.0,60.0,10.0,0.0,3.0,62.5,12.0,0.8,7.5,75.0,7.5,2.0
500255.0,Xavier Grimble,26.0,PIT,TE,16.0,2.0,8.0,6.0,86.0,14.3,0.0,4.0,62.5,23.0,0.4,5.4,75.0,10.8,1.0
530502.0,David Grinnage,24.0,JAX,TE,4.0,2.0,8.0,6.0,61.0,10.2,0.0,2.0,62.5,24.0,1.5,15.3,75.0,7.6,0.0
184622.0,Dwayne Harris,31.0,OAK,WR,15.0,1.0,6.0,6.0,40.0,6.7,0.0,1.0,66.7,13.0,0.4,2.7,100.0,6.7,2.0
541150.0,Marcus Johnson,24.0,IND,WR,5.0,0.0,8.0,6.0,102.0,17.0,1.0,5.0,75.0,34.0,1.2,20.4,75.0,12.8,0.0
514200.0,Raheem Mostert,26.0,SFO,RB,9.0,0.0,7.0,6.0,25.0,4.2,0.0,1.0,28.6,23.0,0.7,2.8,85.7,3.6,1.0
550966.0,Durham Smythe,23.0,MIA,TE,15.0,2.0,11.0,6.0,50.0,8.3,0.0,2.0,54.5,21.0,0.4,3.3,54.5,4.5,0.0
,Neal Sterling,26.0,NYJ,WR,5.0,4.0,8.0,6.0,47.0,7.8,0.0,2.0,75.0,12.0,1.2,9.4,75.0,5.9,0.0
513727.0,Darren Waller,26.0,OAK,WR,4.0,0.0,6.0,6.0,75.0,12.5,0.0,4.0,83.3,44.0,1.5,18.8,100.0,12.5,0.0
517330.0,Jay Ajayi,25.0,PHI,RB,4.0,3.0,6.0,5.0,20.0,4.0,0.0,1.0,50.0,12.0,1.3,5.0,83.3,3.3,1.0
,Malcolm Brown,25.0,LAR,RB,12.0,0.0,7.0,5.0,52.0,10.4,1.0,2.0,57.1,18.0,0.4,4.3,71.4,7.4,0.0
