Player ID,Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds.1,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
3915097.0,Antonio Callaway,21,CLE,WR,16,11,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,Keelan Cole,25,JAX,WR,16,11,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0
,Jack Crawford,30,ATL,LDT,16,11,1,6,0,6,1,1,0,0,0,0,6.0,35,19,16,7,9,0
,Darren Fells,32,CLE,TE,16,11,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0
3925345.0,Minkah Fitzpatrick,22,MIA,SS,16,11,2,64,1,50,9,0,0,0,0,0,0.0,80,51,29,2,0,0
551387.0,Taylor Gabriel,27,CHI,WR,16,11,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,Ricky Jean-Francois,32,DET,LDT,16,11,0,0,0,0,0,0,0,0,0,0,2.0,30,19,11,3,2,0
,Jordan Jenkins,24,NYJ,ROLB,16,11,0,0,0,0,0,2,0,2,0,0,7.0,35,24,11,6,15,0
3122930.0,Derrick Nnadi,22,KAN,NT,16,11,0,0,0,0,0,0,0,0,0,0,0.0,35,17,18,0,0,0
538490.0,Elandon Roberts,24,NWE,RLB,16,11,0,0,0,0,4,0,0,0,0,0,1.0,65,31,34,6,2,0
382612.0,Damion Square,29,LAC,RDE/LDE,16,11,0,0,0,0,3,0,0,0,0,0,3.0,31,16,15,3,7,0
189985.0,Luke Stocker,30,TEN,TE,16,11,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0
3138677.0,Leighton Vander Esch,21,DAL,RLB,16,11,2,56,0,28,7,0,0,0,0,0,0.0,140,102,38,2,1,0
,Antony Auclair,25,TAM,TE,16,10,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0
,Brandon Copeland,27,NYJ,LOLB,16,10,0,0,0,0,2,0,0,0,0,0,5.0,35,24,11,8,14,0
3894849.0,James Daniels,21,CHI,LG,16,10,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
549470.0,Kamu Grugier-Hill,24,PHI,LLB,16,10,1,24,0,24,2,1,0,0,0,0,1.0,45,33,12,5,1,0
,Rodney Gunter,26,ARI,RDT,16,10,0,0,0,0,1,2,0,0,0,0,4.5,44,32,12,11,9,0
511206.0,Adam Humphries,25,TAM,WR,16,10,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0
,Josh Jackson,22,GNB,RCB/DB,16,10,0,0,0,0,10,0,1,1,0,0,0.0,49,39,10,1,0,0
,Malik Jackson,28,JAX,RDT,16,10,0,0,0,0,1,0,0,0,0,0,3.5,32,25,7,7,12,0
3843843.0,Arden Key,22,OAK,RDE,16,10,0,0,0,0,0,0,0,0,0,0,1.0,30,21,9,4,11,0
545302.0,Marquel Lee,23,OAK,MLB,16,10,0,0,0,0,3,0,0,0,0,0,0.0,68,36,32,3,3,0
,D.J. Moore,21,CAR,WR,16,10,0,0,0,0,0,0,4,1,0,0,0.0,1,1,0,0,0,0
530979.0,Fabian Moreau,24,WAS,LCB,16,10,1,16,0,16,5,3,0,0,0,0,0.0,58,37,21,0,0,0
545886.0,Duke Riley,24,ATL,LLB,16,10,0,0,0,0,2,0,0,0,0,0,0.0,60,37,23,2,1,0
503276.0,Darryl Roberts,28,NYJ,LCB/FS,16,10,1,3,0,3,7,0,0,0,0,0,0.0,48,41,7,3,0,0
537458.0,Chester Rogers,24,IND,WR,16,10,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0
549962.0,Marquez Valdes-Scantling,24,GNB,WR,16,10,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0
162356.0,Tyrell Williams,26,LAC,WR,16,10,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0
,Vic Beasley,26,ATL,LDE,16,9,0,0,0,0,3,0,0,1,74,1,5.0,20,16,4,7,8,0
547597.0,Jayon Brown,23,TEN,RILB,16,9,1,22,1,22,6,2,0,1,7,0,6.0,97,64,33,8,10,0
3128720.0,Nick Chubb,23,CLE,RB,16,9,0,0,0,0,0,0,0,0,0,0,0.0,5,2,3,0,0,0
183874.0,Kurt Coleman,30,NOR,SS,16,9,0,0,0,0,0,1,0,0,0,0,0.0,32,22,10,1,0,0
551120.0,Michael Davis,23,LAC,LCB,16,9,0,0,0,0,8,1,0,0,0,0,0.0,50,40,10,0,0,0
545427.0,Josey Jewell,24,DEN,RILB,16,9,0,0,0,0,3,0,0,0,0,0,0.0,58,38,20,4,0,0
,Austin Johnson,24,TEN,NT,16,9,0,0,0,0,2,0,0,0,0,0,1.0,22,13,9,1,1,0
232567.0,Doug Martin,29,OAK,RB,16,9,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0
,Whitney Mercilus,28,HOU,LOLB,16,9,0,0,0,0,0,2,0,0,0,0,4.0,39,22,17,5,14,0
535927.0,Brian Poole,26,ATL,RLB,16,9,3,2,0,2,6,0,0,2,0,0,3.0,74,53,21,4,5,0
535889.0,Jeremy Sprinkle,24,WAS,TE,16,9,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
3128429.0,Courtland Sutton,23,DEN,WR,16,9,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
3892889.0,Dede Westbrook,25,JAX,WR,16,9,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0
,Lorenzo Alexander,35,BUF,LLB,16,8,2,9,0,8,9,2,0,1,0,0,6.5,74,55,19,11,10,0
549807.0,Vonn Bell,24,NOR,SS,16,8,0,0,0,0,3,1,0,1,0,0,1.0,89,63,26,4,3,0
378483.0,LeGarrette Blount,32,DET,RB,16,8,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0
530707.0,Briean Boddy-Calhoun,25,CLE,DB,16,8,0,0,0,0,2,1,0,0,0,0,0.0,56,44,12,0,3,0
547051.0,Kendrick Bourne,23,SFO,WR,16,8,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0
,T.J. Carrie,28,CLE,RCB,16,8,1,0,0,0,8,2,0,1,0,0,1.0,74,58,16,3,1,0
,James Develin,30,NWE,FB,16,8,0,0,0,0,0,1,0,0,0,0,0.0,4,2,2,0,0,0
516329.0,Eric Ebron,25,IND,TE,16,8,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
3121023.0,Dallas Goedert,23,PHI,TE,16,8,0,0,0,0,0,0,0,1,0,0,0.0,3,2,1,0,0,0
379400.0,Wes Horton,28,CAR,RDE,16,8,0,0,0,0,1,0,0,0,0,0,1.5,24,15,9,2,2,0
,Matt Judon,26,BAL,ROLB,16,8,0,0,0,0,3,1,0,0,0,0,7.0,44,29,15,10,20,0
545375.0,Desmond King,24,LAC,DB,16,8,3,75,1,42,10,1,1,2,0,0,0.0,62,47,15,4,2,0
533317.0,Dean Lowry,24,GNB,LDE,16,8,0,0,0,0,3,1,0,1,0,0,3.0,44,31,13,5,5,0
530928.0,Antonio Morrison,24,GNB,RILB,16,8,0,0,0,0,0,0,0,0,0,0,1.0,48,27,21,5,2,0
,Julius Peppers,38,CAR,RDE,16,8,0,0,0,0,6,2,0,1,0,0,5.0,22,14,8,6,11,0
,Brooks Reed,31,ATL,RDE,16,8,0,0,0,0,0,1,0,0,0,0,1.0,24,16,8,0,4,0
559694.0,Josh Reynolds,23,LAR,WR,16,8,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
,Za'Darius Smith,26,BAL,ROLB,16,8,0,0,0,0,2,1,0,0,0,0,8.5,45,26,19,10,25,0
546305.0,Alex Anzalone,24,NOR,MLB,16,7,1,2,0,2,2,3,0,0,0,0,2.0,59,45,14,3,6,0
554513.0,Tarik Cohen,23,CHI,RB,16,7,0,0,0,0,0,0,7,3,-3,0,0.0,0,0,0,0,0,0
3943270.0,Rasul Douglas,23,PHI,LCB,16,7,3,14,0,17,4,0,0,0,0,0,0.0,58,48,10,6,0,0
535744.0,Kenyan Drake,24,MIA,RB,16,7,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0
,Kyle Emanuel,27,LAC,RLB,16,7,0,0,0,0,0,0,0,1,18,1,1.0,30,21,9,4,2,0
514580.0,Kyler Fackrell,27,GNB,ROLB,16,7,0,0,0,0,0,0,0,0,0,0,10.5,42,29,13,12,12,0
3116164.0,Mike Gesicki,23,MIA,TE,16,7,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
504595.0,Troy Hill,27,LAR,RCB,16,7,2,7,0,7,5,0,0,0,0,0,0.0,34,29,5,1,0,0
,Chris Hogan,31,NWE,WR,16,7,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
501138.0,Allen Hurns,27,DAL,WR,16,7,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0
,Lamar Jackson,21,BAL,QB,16,7,0,0,0,0,0,1,12,5,-21,0,0.0,0,0,0,0,0,0
533286.0,Andy Janovich,25,DEN,FB,16,7,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1,0,0,0
482840.0,Dion Lewis,28,TEN,RB,16,7,0,0,0,0,0,0,1,2,0,0,0.0,0,0,0,0,0,0
,Kareem Martin,26,NYG,LOLB,16,7,0,0,0,0,2,0,0,0,0,0,1.5,48,22,26,5,10,0
,David Moore,23,SEA,WR,16,7,0,0,0,0,0,1,2,1,0,0,0.0,0,0,0,0,0,0
535280.0,Hardy Nickerson,24,CIN,MLB,16,7,0,0,0,0,1,1,0,0,0,0,0.0,57,38,19,1,0,0
,Foyesade Oluokun,23,ATL,MLB,16,7,0,0,0,0,1,1,0,0,0,0,0.0,91,56,35,2,2,0
,Mike Pennel,27,NYJ,RDE/NT,16,7,0,0,0,0,1,0,0,0,0,0,0.0,27,16,11,0,2,0
501559.0,Adrian Phillips,26,LAC,DB,16,7,1,0,0,0,9,1,0,0,0,0,0.0,94,65,29,4,1,0
,Tyler Shatley,27,JAX,C,16,7,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0
545478.0,Damien Wilson,25,DAL,LLB,16,7,0,0,0,0,0,1,0,0,0,0,1.0,37,28,9,2,2,0
550044.0,Artie Burns,23,PIT,RCB,16,6,0,0,0,0,1,1,0,0,0,0,0.0,22,17,5,1,0,1
534809.0,Alex Erickson,26,CIN,WR,16,6,0,0,0,0,0,0,1,0,0,0,0.0,2,2,0,0,0,0
483118.0,Duron Harmon,27,NWE,DB,16,6,4,0,0,0,4,0,0,1,4,0,0.0,38,32,6,0,1,0
481918.0,Gerald Hodges,27,ARI,LB,16,6,0,0,0,0,0,0,0,0,0,0,0.0,55,44,11,2,1,0
380301.0,Zach Line,28,NOR,RB,16,6,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0
546046.0,Wendell Smallwood,24,PHI,RB,16,6,0,0,0,0,0,0,2,1,0,0,0.0,2,1,1,0,0,0
,Ryan Smith,25,TAM,LCB,16,6,1,0,0,0,6,1,0,1,3,0,0.0,38,31,7,1,0,0
237315.0,Ian Thomas,22,CAR,TE,16,6,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
532004.0,Stephen Weatherly,24,MIN,RDE,16,6,0,0,0,0,1,1,0,0,0,0,3.0,35,23,12,6,8,0
535151.0,Chris Wormley,25,BAL,NT,16,6,0,0,0,0,5,0,0,0,0,0,1.0,16,13,3,2,2,0
382643.0,Jarius Wright,29,CAR,WR,16,6,0,0,0,0,0,0,3,2,0,0,0.0,0,0,0,0,0,0
3126179.0,Matthew Adams,23,IND,DB,16,5,0,0,0,0,0,0,0,1,0,0,0.0,33,23,10,5,2,0
3126204.0,Genard Avery,23,CLE,LLB,16,5,0,0,0,0,4,1,0,1,5,0,4.5,40,30,10,5,14,0
536731.0,Austin Calitro,24,SEA,RLB,16,5,0,0,0,0,1,0,0,0,0,0,0.5,45,32,13,3,1,0
,Justin Coleman,25,SEA,DB,16,5,1,0,0,0,10,1,0,2,29,1,0.5,55,41,14,0,1,0
243368.0,Patrick DiMarco,29,BUF,FB,16,5,0,0,0,0,0,2,0,0,0,0,0.0,5,5,0,0,0,0
3116165.0,Chris Godwin,22,TAM,WR,16,5,0,0,0,0,0,0,4,1,0,0,0.0,1,1,0,0,0,0
,Jonathan Jones,25,NWE,DB,16,5,3,34,0,28,7,1,0,0,0,0,1.5,56,44,12,1,3,0
3125073.0,Elijah Lee,22,SFO,RLB,16,5,0,0,0,0,2,1,0,1,0,0,1.0,65,54,11,3,1,0
,Nicholas Morrow,23,OAK,LLB,16,5,0,0,0,0,3,1,0,0,0,0,1.0,43,30,13,5,3,0
190687.0,Captain Munnerlyn,30,CAR,DB,16,5,1,2,0,2,9,0,0,1,0,0,2.0,47,38,9,3,2,0
3925357.0,Calvin Ridley,24,ATL,WR,16,5,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0
546314.0,Demarcus Robinson,24,KAN,WR,16,5,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
,Nathan Shepherd,25,NYJ,RDE,16,5,0,0,0,0,0,0,0,0,0,0,0.0,15,5,10,1,5,0
514234.0,Derek Watt,26,LAC,FB,16,5,0,0,0,0,0,0,0,0,0,0,0.0,6,3,3,0,0,0
,Deatrich Wise Jr.,24,NWE,RDE,16,5,0,0,0,0,0,0,0,0,0,0,4.5,30,15,15,4,16,0
511849.0,Angelo Blackson,26,HOU,DT,16,4,0,0,0,0,3,0,0,1,0,0,1.0,24,18,6,1,2,0
380721.0,Derrick Coleman,28,ARI,RB,16,4,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1,0,0,0
559698.0,Shaun Dion Hamilton,23,WAS,LB,16,4,0,0,0,0,0,1,0,0,0,0,1.5,27,19,8,0,0,0
3916273.0,Erik Harris,28,OAK,DB,16,4,2,22,0,21,7,0,0,0,0,0,0.0,49,36,13,2,1,0
552674.0,Neville Hewitt,25,NYJ,LB,16,4,0,0,0,0,0,0,0,0,0,0,1.5,39,26,13,1,4,0
482594.0,Taysom Hill,28,NOR,QB,16,4,0,0,0,0,0,0,1,0,-2,0,0.0,6,4,2,0,0,0
3916430.0,Nyheim Hines,22,IND,RB,16,4,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0
540257.0,Blake Jarwin,24,DAL,TE,16,4,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
535603.0,Jordan Lucas,25,KAN,DB,16,4,1,49,0,49,2,0,0,0,0,0,1.0,32,22,10,1,2,0
505245.0,Jamize Olawale,29,DAL,FB,16,4,0,0,0,0,0,0,0,0,0,0,0.0,12,8,4,0,0,0
,David Onyemata,26,NOR,DT,16,4,0,0,0,0,1,1,0,0,0,0,4.5,35,23,12,4,6,0
534739.0,Zach Pascal,24,IND,WR,16,4,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0
3134353.0,Tim Patrick,25,DEN,WR,16,4,0,0,0,0,0,0,2,0,0,0,0.0,7,5,2,0,0,0
,Scott Simonson,26,NYG,TE,16,4,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0
170128.0,Lee Smith,31,OAK,TE,16,4,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
3128740.0,Breeland Speaks,23,KAN,DT,16,4,0,0,0,0,0,1,0,2,0,0,1.5,24,15,9,3,8,0
,Xavier Williams,26,KAN,DT,16,4,0,0,0,0,0,1,0,0,0,0,2.5,47,25,22,2,4,0
552233.0,Eric Wilson,24,MIN,LB,16,4,0,0,0,0,0,0,0,0,0,0,2.0,42,31,11,4,5,0
,Ramik Wilson,26,LAR,LB,16,4,0,0,0,0,2,1,0,1,0,0,0.0,35,26,9,3,0,0
,Henry Anderson,27,NYJ,DE,16,3,0,0,0,0,4,0,0,0,0,0,7.0,35,22,13,7,16,0
517480.0,Deshazor Everett,26,WAS,DB,16,3,1,24,0,24,1,0,0,0,0,0,0.0,26,17,9,2,0,0
3929847.0,Holton Hill,21,MIN,DB,16,3,1,2,0,2,7,0,0,0,0,0,0.0,36,30,6,1,0,0
378312.0,George Iloka,28,MIN,DB,16,3,0,0,0,0,0,1,0,0,0,0,0.0,16,14,2,0,0,0
188088.0,Lance Kendricks,30,GNB,TE,16,3,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0
500350.0,Cassius Marsh,26,SFO,DE,16,3,0,0,0,0,0,0,0,1,0,0,5.5,38,27,11,7,14,0
532253.0,David Mayo,25,CAR,LB,16,3,0,0,0,0,1,0,0,0,0,0,0.0,14,8,6,0,0,0
3120358.0,Uchenna Nwosu,22,LAC,LB,16,3,0,0,0,0,1,0,0,0,0,0,3.5,28,18,10,3,10,0
516312.0,Mark Nzeocha,28,SFO,LB,16,3,0,0,0,0,1,1,0,0,0,0,1.0,23,18,5,1,1,0
530842.0,Will Parks,24,DEN,DB,16,3,1,11,0,11,4,1,0,0,0,0,0.0,41,25,16,0,2,0
550963.0,Isaac Rochell,23,LAC,DT,16,3,1,4,0,4,1,0,0,0,0,0,5.0,29,18,11,6,7,0
188558.0,Keith Smith,26,OAK,DB,16,3,0,0,0,0,0,0,0,0,0,0,0.0,8,3,5,0,0,0
550016.0,Jordan Wilkins,24,IND,RB,16,3,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0
534462.0,Damien Williams,26,KAN,RB,16,3,0,0,0,0,0,0,1,0,0,0,0.0,4,4,0,0,0,0
,Kenny Young,24,BAL,LB,16,3,0,0,0,0,1,1,0,1,0,0,2.5,51,40,11,4,7,0
,Alex Armah,24,CAR,FB,16,2,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0
500361.0,Josh Bellamy,29,CHI,WR,16,2,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0
504163.0,Alfred Blue,27,HOU,RB,16,2,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0
,Cameron Brate,27,TAM,TE,16,2,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0
381461.0,Jaron Brown,28,SEA,WR,16,2,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0
,Derek Carrier,28,OAK,TE,16,2,0,0,0,0,0,0,0,0,0,0,0.0,9,7,2,0,0,0
547019.0,Chuck Clark,23,BAL,DB,16,2,1,5,0,5,1,0,0,0,0,0,0.0,21,16,5,0,0,0
,B.J. Finney,27,PIT,C,16,2,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
3124005.0,Zaire Franklin,22,IND,LB,16,2,0,0,0,0,1,0,0,0,0,0,0.0,29,14,15,0,0,0
531445.0,Kavon Frazier,24,DAL,DB,16,2,0,0,0,0,1,0,0,0,0,0,1.0,23,15,8,2,1,0
,William Gholston,27,TAM,DE,16,2,0,0,0,0,0,0,0,0,0,0,1.0,10,7,3,1,7,0
500255.0,Xavier Grimble,26,PIT,TE,16,2,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,Duke Johnson,25,CLE,RB,16,2,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0
531237.0,Derrick Kindred,25,CLE,DB,16,2,1,-2,0,-2,1,1,0,0,0,0,0.0,45,33,12,0,0,0
,Kyle Love,32,CAR,DT,16,2,0,0,0,0,1,3,0,2,0,0,1.5,19,12,7,0,4,0
4039278.0,Tarvarius Moore,22,SFO,DB,16,2,0,0,0,0,2,1,0,0,0,0,0.0,23,20,3,0,0,0
545758.0,Parry Nickerson,24,NYJ,DB,16,2,0,0,0,0,1,0,0,0,0,0,0.0,21,18,3,1,0,0
548895.0,George Odum,25,IND,DB,16,2,1,14,0,14,2,0,0,0,0,0,0.0,37,22,15,1,0,0
191349.0,Vincent Rey,31,CIN,LB,16,2,0,0,0,0,0,0,0,0,0,0,0.0,19,11,8,1,0,0
183694.0,Sam Shields,31,LAR,DB,16,2,1,22,0,22,4,0,0,0,0,0,0.0,22,18,4,1,0,0
513672.0,LeShaun Sims,25,TEN,DB,16,2,0,0,0,0,0,0,0,0,0,0,0.0,22,15,7,1,1,0
,Chris Smith,26,CLE,DE,16,2,0,0,0,0,2,1,0,0,0,0,1.0,21,14,7,4,2,0
530699.0,Jarrod Wilson,24,JAX,DB,16,2,0,0,0,0,2,1,0,0,0,0,0.0,21,19,2,2,0,0
550017.0,Montravius Adams,23,GNB,DT,16,1,0,0,0,0,0,1,0,0,0,0,1.5,20,11,9,1,2,0
,Walt Aikens,27,MIA,DB,16,1,1,0,0,0,1,0,0,0,0,0,0.0,11,8,3,0,0,0
559553.0,Taven Bryan,22,JAX,DT,16,1,0,0,0,0,0,0,0,0,0,0,1.0,20,13,7,3,2,0
,Jonathan Bullard,25,CHI,DE,16,1,0,0,0,0,2,0,0,0,0,0,0.0,18,13,5,3,1,0
550810.0,Jermaine Carter Jr.,23,CAR,LB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,13,7,6,1,0,0
511691.0,Blake Countess,25,LAR,DB,16,1,1,0,0,0,2,0,0,0,0,0,0.0,9,7,2,0,0,0
,Jordan Dangerfield,28,PIT,DB,16,1,0,0,0,0,0,0,0,1,0,0,0.0,7,6,1,0,0,0
546066.0,Clayton Fejedelem,25,CIN,DB,16,1,0,0,0,0,0,1,1,2,72,1,0.0,35,23,12,0,1,0
,Antonio Gates,38,LAC,TE,16,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
551186.0,Shaquem Griffin,23,SEA,LB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,11,8,3,0,0,0
,Jaleel Johnson,24,MIN,DT,16,1,0,0,0,0,0,1,0,0,0,0,0.5,13,6,7,1,2,0
235944.0,Colin Jones,31,CAR,DB,16,1,1,5,0,5,1,0,0,1,0,1,0.0,20,8,12,0,0,0
546636.0,Jayron Kearse,24,MIN,DB,16,1,0,0,0,0,2,0,0,0,0,0,0.5,32,27,5,1,1,0
,Akeem King,26,SEA,DB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,21,16,5,0,1,0
518146.0,Nick Kwiatkoski,25,CHI,LB,16,1,0,0,0,0,0,1,0,0,0,0,0.0,15,12,3,0,1,0
534341.0,Tyler Matakevich,26,PIT,LB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,16,12,4,0,0,0
,Zach Moore,28,ARI,DE,16,1,0,0,0,0,0,0,0,0,0,0,3.5,14,8,6,4,5,0
546638.0,Dorian O'Daniel,24,KAN,LB,16,1,0,0,0,0,1,0,0,1,0,0,0.0,34,21,13,2,1,0
531791.0,Jalen Richard,25,OAK,RB,16,1,0,0,0,0,0,0,3,1,0,0,0.0,4,4,0,0,0,0
186392.0,Andre Roberts,30,NYJ,WR,16,1,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0
500244.0,Nickell Robey-Coleman,26,LAR,DB,16,1,1,0,0,0,4,0,0,0,0,0,0.0,37,25,12,3,0,0
,Eric Saubert,24,ATL,TE,16,1,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0
237733.0,Anthony Sherman,30,KAN,RB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0
162081.0,Rod Smith,26,DAL,RB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,9,8,1,0,0,0
243288.0,Nathan Stupar,30,NYG,LB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,14,10,4,0,0,0
545256.0,Ryan Switzer,24,PIT,WR,16,1,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0
,Robert Tonyan,24,GNB,TE,16,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
,Zeke Turner,22,ARI,DB,16,1,0,0,0,0,0,0,0,0,0,0,0.0,16,13,3,0,0,0
,Jordan Willis,23,CIN,LB,16,1,0,0,0,0,1,0,0,1,0,0,1.0,20,15,5,4,5,0
505038.0,Ryan Allen,28,NWE,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0
238199.0,Bryan Anger,30,TAM,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0
511197.0,Stephone Anthony,26,MIA,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,3,5,0,0,0
380455.0,Johnson Bademosi,28,HOU,DB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,10,7,3,0,0,0
380279.0,Chris Banjo,28,NOR,DB,16,0,2,0,0,0,3,0,0,0,0,0,0.0,10,8,2,0,0,0
480369.0,Daren Bates,28,TEN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,10,8,2,0,0,0
550314.0,Keishawn Bierria,23,DEN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,0,0
,Ronald Blair,25,SFO,DE,16,0,0,0,0,0,0,0,0,0,0,0,5.5,36,24,12,10,14,0
553165.0,Chris Board,23,BAL,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,12,8,4,0,0,0
382707.0,Brandon Bolden,28,MIA,RB,16,0,0,0,0,0,0,0,1,0,0,0,0.0,6,4,2,0,0,0
3122866.0,Devontae Booker,26,DEN,RB,16,0,0,0,0,0,0,0,1,0,0,0,0.0,3,1,2,0,0,0
,Matthew Bosher,31,ATL,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0
,Hunter Bradley,24,GNB,LS,16,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0
,Aaron Brewer,28,ARI,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
,Beau Brinkley,28,TEN,TE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0
501076.0,Terrence Brooks,26,NYJ,DB,16,0,0,0,0,0,1,0,1,1,0,0,0.0,10,9,1,1,0,0
551558.0,Harrison Butker,23,KAN,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0
531984.0,Adam Butler,24,NWE,DT,16,0,0,0,0,0,2,1,0,0,0,0,3.0,17,8,9,4,4,0
,Kameron Canaday,25,PIT,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0
,Trenton Cannon,24,NYJ,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,9,8,1,0,0,0
,Joe Cardona,26,NWE,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
3138733.0,Sean Chandler,22,NYG,DB,16,0,0,0,0,0,1,0,0,1,0,0,1.0,18,16,2,1,2,0
,Anthony Chickillo,26,PIT,DE,16,0,0,0,0,0,2,0,0,2,0,0,1.5,24,12,12,4,3,0
,Marqui Christian,24,LAR,DB,16,0,0,0,0,0,1,0,0,0,0,0,0.0,36,28,8,0,1,0
,Morgan Cox,32,BAL,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0
546056.0,James Crawford,24,GNB,DE,16,0,0,0,0,0,0,0,0,1,0,0,0.0,9,8,1,0,0,0
118214.0,Cody Davis,29,JAX,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,10,5,5,0,0,0
,John Denney,40,MIA,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0
,Zak DeOssie,34,NYG,LB,16,0,0,0,0,0,0,0,1,0,0,0,0.0,3,3,0,0,0,0
514471.0,Riley Dixon,25,NYG,P,16,0,0,0,0,0,0,0,0,1,0,0,0.0,2,2,0,0,0,0
,Nick Dzubnar,27,LAC,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,10,6,4,0,0,0
